AircraftType,AirportName,AltitudeBin,MakeModel,WildlifeSize,ConditionsSky,PilotWarned,FlightPhase,Month,Year,IsSevere
Airplane,KANSAS CITY INTL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,N,Take-off run,8,2008,0
Airplane,KANSAS CITY INTL,"(-1, 0]",A-319,Small,No Cloud,N,Take-off run,8,2008,0
Airplane,DALLAS LOVE FIELD ARPT,"(50, 100]",B-737-300,Medium,No Cloud,N,Approach,8,2008,0
Airplane,COLUMBUS MUNICIPAL ARPT (IN),"(0, 10]",GULFAERO IV,Small,Some Cloud,N,Climb,8,2008,0
Airplane,QUAD CITY ARPT,"(-1, 0]",EMB-135,Small,No Cloud,Y,Take-off run,8,2008,0
Airplane,WASHINGTON DULLES INTL ARPT,"(-1, 0]",B-737-300,Small,No Cloud,Y,Landing Roll,8,2008,0
Airplane,SHEBOYGAN COUNTY MEMORIAL ARPT,"(0, 10]",BE-400 BJET,Large,No Cloud,N,Approach,8,2008,1
Airplane,QUAD CITY ARPT,"(-1, 0]",C-560,Small,No Cloud,Y,Landing Roll,8,2008,1
Airplane,QUAD CITY ARPT,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Take-off run,8,2008,1
Airplane,LONG ISLAND MAC ARTHUR,"(0, 10]",B-737-300,Small,Some Cloud,N,Climb,8,2008,0
Airplane,COLUMBUS MUNICIPAL ARPT (IN),"(-1, 0]",GULFAERO IV,Small,No Cloud,N,Landing Roll,8,2008,0
Airplane,PORTLAND INTL (OR),"(-1, 0]",B-737-800,Medium,Some Cloud,Y,Landing Roll,8,2008,0
Airplane,SEATTLE-TACOMA INTL,"(100, 200]",DHC8 DASH 8,Medium,No Cloud,N,Approach,8,2008,1
Airplane,ASPEN-PITKIN CO/SARD,"(50, 100]",CL-600,Medium,Some Cloud,N,Approach,8,2008,0
Airplane,DES MOINES INTL,"(-1, 0]",B-737-300,Small,No Cloud,N,Landing Roll,8,2008,0
Airplane,HARRISBURG INTL,"(30, 50]",CL-RJ700,Small,No Cloud,Y,Climb,8,2008,0
Airplane,PHILADELPHIA INTL,"(400, 600]",B-737-700,Medium,No Cloud,N,Approach,8,2008,0
Airplane,GENERAL MITCHELL INTL,"(200, 400]",CL-RJ100/200,Small,No Cloud,N,Approach,8,2008,0
Airplane,JACKSONVILLE INTL,"(50, 100]",B-717-200,Small,Some Cloud,N,Climb,8,2008,0
Airplane,QUAD CITY ARPT,"(200, 400]",CL-RJ100/200,Small,Some Cloud,Y,Climb,8,2008,0
Airplane,LOGAN INTL,"(-1, 0]",B-737-500,Small,Some Cloud,Y,Landing Roll,8,2008,0
Airplane,WASHINGTON DULLES INTL ARPT,"(-1, 0]",B-767-300,Small,Some Cloud,Y,Take-off run,8,2008,0
Airplane,SALT LAKE CITY INTL,"(-1, 0]",A-320,Small,No Cloud,N,Landing Roll,8,2008,0
Airplane,DAYTONA BEACH INTL,"(50, 100]",CL-RJ700,Small,Some Cloud,N,Approach,8,2008,0
Airplane,GRAND FORKS INTL,"(-1, 0]",CL-RJ100/200,Small,No Cloud,N,Landing Roll,8,2008,0
Airplane,LOGAN INTL,"(30, 50]",DHC8 DASH 8,Small,Some Cloud,Y,Approach,8,2008,0
Airplane,WASHINGTON DULLES INTL ARPT,"(200, 400]",A-320,Small,No Cloud,N,Approach,8,2008,0
Airplane,ONTARIO INTL ARPT,"(-1, 0]",B-737-300,Small,Some Cloud,N,Take-off run,8,2008,0
Airplane,SITKA (SPB),"(-1, 0]",B-737-400,Small,Overcast,N,Landing Roll,8,2008,0
Airplane,SACRAMENTO EXECUTIVE ARPT,"(100, 200]",PA-44 SEMINOLE,Small,No Cloud,Y,Climb,8,2008,0
Airplane,DETROIT METRO WAYNE COUNTY ARPT,"(-1, 0]",DC-9,Small,Some Cloud,Y,Landing Roll,8,2008,0
Airplane,SAN ANTONIO INTL,"(100, 200]",B-737-300,Medium,Some Cloud,N,Climb,8,2008,0
Airplane,BURKE LAKEFRONT,"(-1, 0]",HAWKER 800,Small,Overcast,Y,Landing Roll,8,2008,0
Airplane,KANSAS CITY INTL,"(30, 50]",BE-1900,Small,No Cloud,Y,Climb,8,2008,1
Airplane,RICHMOND INTL,"(-1, 0]",B-717-200,Small,Overcast,N,Take-off run,8,2008,0
Airplane,ATLANTA INTL,"(5000, 18000]",B-747-400,Medium,No Cloud,N,Approach,8,2008,0
Airplane,DES MOINES INTL,"(-1, 0]",B-727-200,Small,No Cloud,N,Landing Roll,8,2008,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Take-off run,8,2008,0
Airplane,MORRISTOWN MUNICIPAL ARPT,"(-1, 0]",CIRRUS SR 20/22,Large,No Cloud,Y,Take-off run,8,2008,1
Airplane,DANBURY MUNICIPAL ARPT,"(-1, 0]",PA-32,Large,No Cloud,Y,Landing Roll,9,2008,0
Airplane,BOWMAN FIELD,"(-1, 0]",C-414,Small,Some Cloud,N,Take-off run,9,2008,0
Airplane,KANSAS CITY INTL,"(-1, 0]",MD-82,Small,Overcast,N,Take-off run,9,2008,0
Airplane,EVANSVILLE REGIONAL,"(-1, 0]",HAWKER 1000,Small,No Cloud,Y,Take-off run,9,2008,0
Airplane,CHICAGO O'HARE INTL ARPT,"(-1, 0]",B-737-300,Small,Overcast,N,Landing Roll,9,2008,0
Airplane,KALAMAZOO/BATTLE CREEK INTL,"(-1, 0]",CL-RJ100/200,Small,Overcast,N,Take-off run,9,2008,0
Airplane,PORTLAND INTL (OR),"(-1, 0]",DHC8 DASH 8,Small,No Cloud,Y,Landing Roll,9,2008,0
Airplane,ALBUQUERQUE INTL,"(3000, 5000]",B-737-300,Small,No Cloud,N,Descent,9,2008,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",MD-82,Small,No Cloud,Y,Landing Roll,9,2008,0
Airplane,DAYTONA BEACH INTL,"(-1, 0]",MD-88,Small,Overcast,N,Landing Roll,9,2008,0
Airplane,CLEVELAND-HOPKINS INTL ARPT,"(50, 100]",B-737-700,Medium,No Cloud,N,Approach,9,2008,0
Airplane,LOVELL FIELD ARPT,"(0, 10]",C-550,Small,No Cloud,Y,Climb,9,2008,0
Airplane,PHILADELPHIA INTL,"(-1, 0]",CL-RJ100/200,Small,No Cloud,Y,Landing Roll,9,2008,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(1000, 2000]",DC-9-50,Medium,No Cloud,Y,Approach,9,2008,0
Airplane,THIEF RIVER FALLS REGIONAL,"(-1, 0]",PA-44 SEMINOLE,Small,No Cloud,N,Take-off run,9,2008,0
Airplane,GRAND FORKS INTL,"(-1, 0]",PA-28,Small,No Cloud,Y,Landing Roll,9,2008,0
Airplane,ATLANTA INTL,"(0, 10]",MD-88,Small,Some Cloud,Y,Climb,9,2008,1
Airplane,BUSH FLD,"(-1, 0]",CL-RJ100/200,Small,Overcast,N,Take-off run,9,2008,0
Airplane,ST. PAUL DOWNTOWN ARPT,"(200, 400]",GULFSTRM II,Small,Overcast,N,Climb,9,2008,0
Airplane,CHICAGO O'HARE INTL ARPT,"(-1, 0]",EMB-135,Medium,Overcast,Y,Take-off run,9,2008,1
Airplane,WESTCHESTER COUNTY ARPT,"(-1, 0]",LEARJET-60,Large,No Cloud,Y,Take-off run,9,2008,1
Airplane,YAKUTAT ARPT,"(-1, 0]",B-737-400,Medium,Some Cloud,Y,Landing Roll,9,2008,1
Airplane,NEW ORLEANS INTL,"(-1, 0]",B-737-800,Small,Overcast,Y,Take-off run,9,2008,0
Airplane,LIHUE ARPT,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,Y,Landing Roll,9,2008,0
Airplane,BRADLEY INTL,"(-1, 0]",B-737-400,Medium,No Cloud,Y,Landing Roll,9,2008,0
Airplane,ORLANDO INTL,"(2000, 3000]",B-767-300,Large,Some Cloud,N,Climb,9,2008,1
Airplane,SAN ANTONIO INTL,"(400, 600]",B-737-300,Small,No Cloud,Y,Approach,9,2008,0
Airplane,MANCHESTER ENGLAND,"(100, 200]",B-757-200,Large,No Cloud,N,Approach,9,2008,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(200, 400]",MD-82,Small,No Cloud,N,Approach,9,2008,0
Airplane,FORT LAUDERDALE EXECUTIVE ARPT,"(2000, 3000]",CIRRUS SR 20/22,Medium,Overcast,N,Climb,9,2008,1
Airplane,LONG ISLAND MAC ARTHUR,"(-1, 0]",B-737-700,Small,No Cloud,N,Take-off run,9,2008,0
Airplane,SALT LAKE CITY INTL,"(1000, 2000]",B-757-200,Medium,Some Cloud,Y,Approach,9,2008,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,No Cloud,Y,Landing Roll,9,2008,0
Airplane,TETERBORO AIRPORT,"(-1, 0]",HAWKER 800,Large,Some Cloud,Y,Landing Roll,9,2008,1
Airplane,LUBBOCK INTL,"(5000, 18000]",DC-9-40,Medium,Some Cloud,Y,Descent,9,2008,1
Airplane,BOWMAN FIELD,"(-1, 0]",BE-300 KING,Small,Overcast,N,Landing Roll,9,2008,0
Airplane,CHICAGO MIDWAY INTL ARPT,"(2000, 3000]",B-737-700,Medium,No Cloud,N,Approach,9,2008,0
Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,"(200, 400]",GULFAERO III,Small,No Cloud,N,Approach,9,2008,0
Airplane,CHICAGO MIDWAY INTL ARPT,"(1000, 2000]",B-737-700,Medium,No Cloud,N,Approach,9,2008,0
Airplane,MIAMI INTL,"(2000, 3000]",B-767-200,Medium,No Cloud,N,Climb,10,2008,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(-1, 0]",CL-RJ900,Small,Some Cloud,Y,Landing Roll,10,2008,0
Airplane,EPPLEY AIRFIELD,"(30, 50]",CL-601/604,Small,No Cloud,Y,Climb,10,2008,0
Airplane,DUPAGE AIRPORT,"(-1, 0]",IAI ASTRA JT,Small,No Cloud,Y,Landing Roll,10,2008,0
Airplane,SITKA ROCKY GUTIERREZ ARPT,"(-1, 0]",BE-1900,Large,Overcast,N,Landing Roll,10,2008,0
Airplane,MARSHALL ISLANDS INTL ARPT,"(50, 100]",B-737-800,Small,No Cloud,N,Climb,10,2008,0
Airplane,SYRACUSE HANCOCK INTL,"(-1, 0]",A-320,Medium,No Cloud,N,Landing Roll,10,2008,0
Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,"(-1, 0]",MD-88,Small,No Cloud,Y,Landing Roll,10,2008,0
Airplane,MANCHESTER AIRPORT,"(2000, 3000]",B-737-300,Small,No Cloud,Y,Approach,10,2008,0
Airplane,BURKE LAKEFRONT,"(-1, 0]",C-310,Large,Overcast,Y,Landing Roll,10,2008,0
Airplane,PORTLAND INTL (OR),"(1000, 2000]",B-737-700,Medium,Some Cloud,Y,Approach,10,2008,1
Airplane,COLUMBUS MUNICIPAL ARPT (IN),"(0, 10]",HAWKER 800,Small,No Cloud,N,Approach,10,2008,0
Airplane,TETERBORO AIRPORT,"(10, 30]",DA-50 FALCON,Large,No Cloud,Y,Climb,10,2008,1
Airplane,PHOENIX SKY HARBOR,"(400, 600]",A-320,Small,No Cloud,Y,Approach,10,2008,0
Airplane,HILO INTL ARPT,"(200, 400]",B-717-200,Small,No Cloud,N,Approach,10,2008,0
Airplane,GREATER PEORIA REGIONAL ARPT,"(-1, 0]",MD-83,Small,No Cloud,Y,Landing Roll,10,2008,0
Airplane,THEODORE FRANCIS GREEN STATE,"(-1, 0]",B-737-300,Small,Some Cloud,N,Take-off run,10,2008,0
Airplane,SAN FRANCISCO INTL ARPT,"(600, 1000]",B-767-200,Medium,No Cloud,N,Approach,10,2008,0
Airplane,EPPLEY AIRFIELD,"(3000, 5000]",GULFAERO IV,Medium,No Cloud,Y,Climb,10,2008,0
Airplane,HILO INTL ARPT,"(10, 30]",DHC8 DASH 8,Small,Overcast,N,Approach,10,2008,0
Airplane,JOHN F KENNEDY INTL,"(100, 200]",EMB-145,Small,Some Cloud,Y,Approach,10,2008,0
Airplane,KANSAS CITY INTL,"(400, 600]",B-737-300,Medium,No Cloud,N,Approach,10,2008,1
Airplane,MERCEDITA ARPT,"(10, 30]",A-320,Small,Some Cloud,N,Approach,10,2008,0
Airplane,BUSH FLD,"(-1, 0]",CL-RJ100/200,Small,No Cloud,N,Take-off run,10,2008,0
Airplane,PHILADELPHIA INTL,"(400, 600]",EMB-190,Large,No Cloud,N,Approach,10,2008,0
Airplane,GREATER ROCKFORD,"(2000, 3000]",A-300,Small,No Cloud,N,Approach,10,2008,0
Airplane,GREATER PITTSBURGH,"(2000, 3000]",C-208,Small,Some Cloud,N,Approach,10,2008,0
Airplane,GERALD R FORD INTL,"(-1, 0]",EMB-145,Small,Overcast,N,Take-off run,10,2008,0
Airplane,MIAMI INTL,"(600, 1000]",A-300,Large,No Cloud,N,Climb,10,2008,1
Airplane,SACRAMENTO EXECUTIVE ARPT,"(-1, 0]",DA-2000,Small,No Cloud,Y,Landing Roll,10,2008,0
Airplane,COLUMBIA METRO,"(-1, 0]",EMB-145,Small,No Cloud,N,Landing Roll,10,2008,0
Airplane,ROCHESTER INTL,"(-1, 0]",EMB-145,Small,No Cloud,Y,Landing Roll,10,2008,0
Airplane,CHERRY CAPITAL ARPT,"(-1, 0]",EMB-145,Small,Some Cloud,Y,Landing Roll,10,2008,0
Airplane,NEWARK LIBERTY INTL ARPT,"(-1, 0]",DHC8 DASH 8,Small,No Cloud,Y,Landing Roll,11,2008,0
Airplane,SAN FRANCISCO INTL ARPT,"(10, 30]",EMB-120,Small,Overcast,N,Approach,11,2008,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(50, 100]",A-320,Small,No Cloud,Y,Approach,11,2008,0
Airplane,LAGUARDIA NY,"(200, 400]",A-321,Small,No Cloud,N,Approach,11,2008,0
Airplane,SALT LAKE CITY INTL,"(600, 1000]",CL-RJ100/200,Small,No Cloud,Y,Approach,11,2008,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(5000, 18000]",B-737-400,Small,No Cloud,Y,Approach,11,2008,0
Airplane,SACRAMENTO INTL,"(1000, 2000]",DHC8 DASH 8,Medium,Some Cloud,Y,Climb,11,2008,1
Airplane,LOVELL FIELD ARPT,"(-1, 0]",EMB-135,Small,Some Cloud,Y,Take-off run,11,2008,0
Airplane,DAYTONA BEACH INTL,"(10, 30]",CAP AVION MUDRY,Small,No Cloud,Y,Approach,11,2008,0
Airplane,CHERRY CAPITAL ARPT,"(30, 50]",SAAB-340,Medium,Overcast,N,Climb,11,2008,0
Airplane,DENVER INTL AIRPORT,"(50, 100]",B-737-700,Small,Some Cloud,Y,Climb,11,2008,0
Airplane,MCGHEE TYSON ARPT,"(1000, 2000]",MD-80,Small,Some Cloud,N,Approach,11,2008,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(400, 600]",A-319,Medium,No Cloud,N,Approach,11,2008,0
Airplane,PORTLAND-HILLSBORO ARPT,"(-1, 0]",EMB-135,Small,Overcast,Y,Take-off run,11,2008,0
Airplane,ATLANTA INTL,"(-1, 0]",B-757-200,Small,Overcast,N,Take-off run,11,2008,0
Airplane,SACRAMENTO INTL,"(400, 600]",B-737-700,Medium,No Cloud,N,Approach,11,2008,0
Airplane,ROANOKE REGIONAL,"(-1, 0]",CL-RJ100/200,Small,Overcast,N,Landing Roll,11,2008,0
Airplane,ROANOKE REGIONAL,"(-1, 0]",CL-RJ100/200,Small,Overcast,N,Landing Roll,11,2008,0
Airplane,ADAMS FIELD ARPT,"(1000, 2000]",A-319,Large,Some Cloud,N,Approach,11,2008,1
Airplane,CHICAGO MIDWAY INTL ARPT,"(2000, 3000]",B-737-700,Large,Overcast,N,Descent,11,2008,1
Airplane,PHILADELPHIA INTL,"(-1, 0]",EMB-170,Medium,Overcast,Y,Landing Roll,11,2008,0
Airplane,TRI-CITIES REGIONAL TN/VA ARPT,"(10, 30]",SAAB-340,Small,Overcast,N,Approach,11,2008,0
Airplane,NASHVILLE INTL,"(-1, 0]",B-737-700,Small,No Cloud,N,Take-off run,11,2008,0
Airplane,JOHN F KENNEDY INTL,"(3000, 5000]",B-777-300,Small,Some Cloud,Y,Approach,11,2008,1
Airplane,LAMBERT-ST LOUIS INTL,"(50, 100]",EMB-135,Small,No Cloud,Y,Approach,11,2008,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(50, 100]",B-717-200,Small,Overcast,Y,Climb,11,2008,0
Airplane,ALBUQUERQUE INTL,"(600, 1000]",B-737-300,Small,No Cloud,N,Approach,11,2008,0
Airplane,SAN FRANCISCO INTL ARPT,"(100, 200]",B-757-200,Medium,No Cloud,N,Approach,11,2008,0
Airplane,LONG ISLAND MAC ARTHUR,"(0, 10]",B-737-700,Small,No Cloud,N,Approach,11,2008,0
Airplane,SHREVEPORT REGIONAL,"(-1, 0]",CL-RJ100/200,Small,No Cloud,Y,Landing Roll,11,2008,0
Airplane,DENVER INTL AIRPORT,"(5000, 18000]",A-319,Large,No Cloud,Y,Climb,11,2008,1
Airplane,AUSTIN-BERGSTROM INTL,"(100, 200]",B-737-700,Small,No Cloud,N,Approach,11,2008,0
Airplane,EPPLEY AIRFIELD,"(600, 1000]",B-737-300,Medium,No Cloud,N,Approach,11,2008,0
Airplane,LAMBERT-ST LOUIS INTL,"(400, 600]",B-737-700,Large,No Cloud,N,Approach,11,2008,1
Airplane,ORMOND BEACH MUNICIPAL ARPT,"(0, 10]",PA-28,Small,No Cloud,N,Climb,11,2008,0
Airplane,DALLAS/FORT WORTH INTL ARPT,"(-1, 0]",B-737-800,Small,Some Cloud,Y,Landing Roll,11,2008,0
Airplane,ORLANDO INTL,"(-1, 0]",EMB-190,Large,Some Cloud,Y,Landing Roll,11,2008,0
Airplane,SAN FRANCISCO INTL ARPT,"(100, 200]",B-737-800,Small,No Cloud,N,Approach,11,2008,0
Airplane,LAGUARDIA NY,"(30, 50]",EMB-135,Medium,Overcast,Y,Climb,11,2008,0
Airplane,MINNEAPOLIS-ST PAUL INTL,"(-1, 0]",EMB-170,Small,Overcast,Y,Landing Roll,12,2008,0
Airplane,SACRAMENTO INTL,"(400, 600]",C-208,Medium,Overcast,Y,Approach,12,2008,1
Airplane,SACRAMENTO INTL,"(600, 1000]",B-737-300,Medium,Overcast,Y,Approach,12,2008,1
Airplane,SOUTHWEST FLORIDA INTL ARPT,"(100, 200]",A-320,Small,No Cloud,Y,Approach,12,2008,0
Airplane,NEW ORLEANS INTL,"(400, 600]",A-320,Medium,No Cloud,Y,Climb,12,2008,1
Airplane,JOHN F KENNEDY INTL,"(5000, 18000]",A-320,Large,Some Cloud,Y,Approach,12,2008,1
Airplane,BRADLEY INTL,"(100, 200]",B-737-800,Medium,Overcast,Y,Approach,12,2008,1
Airplane,ONTARIO INTL ARPT,"(30, 50]",B-737-700,Small,No Cloud,N,Climb,12,2008,0
Airplane,ADDISON,"(-1, 0]",C-172,Small,No Cloud,Y,Take-off run,12,2008,0
Airplane,UNIV OF ILLINOIS -WILLARD ARPT,"(30, 50]",IAI-1124,Small,Overcast,N,Approach,12,2008,0
Airplane,ATLANTA INTL,"(10, 30]",MD-90-30,Small,No Cloud,N,Climb,12,2008,0
Airplane,SACRAMENTO MATHER ARPT,"(600, 1000]",DC-9-40,Large,No Cloud,N,Approach,12,2008,0
Airplane,SAN FRANCISCO INTL ARPT,"(10, 30]",A-320,Medium,Some Cloud,N,Approach,12,2008,0
Airplane,LIHUE ARPT,"(-1, 0]",B-717-200,Small,Some Cloud,N,Take-off run,12,2008,0
Airplane,MONTROSE REGIONAL ARPT,"(-1, 0]",B-737-700,Small,Some Cloud,N,Landing Roll,12,2008,0
Airplane,TED STEVENS ANCHORAGE INTL,"(100, 200]",MD-11,Small,Overcast,N,Approach,12,2008,0
Airplane,HOUSTON-HOBBY,"(-1, 0]",B-737-300,Small,No Cloud,N,Take-off run,12,2008,0
Airplane,WASHINGTON DULLES INTL ARPT,"(-1, 0]",EMB-145,Small,No Cloud,Y,Take-off run,12,2008,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(1000, 2000]",A-319,Large,No Cloud,Y,Approach,12,2008,0
Airplane,PORTLAND INTL JETPORT (ME),"(30, 50]",EMB-190,Small,Some Cloud,N,Approach,12,2008,0
Airplane,SACRAMENTO INTL,"(50, 100]",A-319,Small,No Cloud,Y,Approach,12,2008,0
Airplane,MONTROSE REGIONAL ARPT,"(-1, 0]",CITATION EXL,Small,Some Cloud,N,Landing Roll,12,2008,0
Airplane,ORLANDO INTL,"(10, 30]",A-320,Small,No Cloud,N,Approach,12,2008,0
Airplane,METRO OAKLAND INTL,"(-1, 0]",A-320,Small,Some Cloud,N,Landing Roll,12,2008,0
Airplane,YAMPA VALLEY,"(0, 10]",CL-RJ700,Small,Overcast,N,Approach,12,2008,0
Airplane,ORLANDO INTL,"(-1, 0]",A-320,Medium,Overcast,Y,Take-off run,12,2008,1
Airplane,SACRAMENTO INTL,"(200, 400]",B-737-700,Small,Overcast,N,Climb,12,2008,0
Airplane,HELENA REGIONAL,"(-1, 0]",DHC8 DASH 8,Small,Some Cloud,N,Take-off run,1,2009,0
Airplane,GEORGE BUSH INTERCONTINENTAL,"(600, 1000]",EMB-145,Small,Some Cloud,Y,Approach,1,2009,0
Airplane,CHARLOTTE/DOUGLAS INTL ARPT,"(-1, 0]",EMB-190,Small,No Cloud,N,Landing Roll,1,2009,0
Airplane,SACRAMENTO INTL,"(200, 400]",B-737-700,Medium,Some Cloud,N,Climb,1,2009,1
Airplane,LIHUE ARPT,"(-1, 0]",B-757-200,Small,Some Cloud,N,Take-off run,1,2009,0
Airplane,NEWARK LIBERTY INTL ARPT,"(100, 200]",B-737-300,Large,Some Cloud,Y,Climb,1,2009,1
Airplane,SEATTLE-TACOMA INTL,"(600, 1000]",B-737-300,Small,No Cloud,N,Approach,1,2009,0
Airplane,MONTGOMERY REGIONAL ARPT,"(0, 10]",CL-RJ100/200,Small,No Cloud,N,Approach,1,2009,0
Airplane,SACRAMENTO INTL,"(1000, 2000]",MD-83,Large,No Cloud,Y,Approach,1,2009,0
Airplane,SACRAMENTO INTL,"(-1, 0]",B-737-700,Small,No Cloud,Y,Landing Roll,1,2009,0
Airplane,RONALD REAGAN WASHINGTON NATL,"(50, 100]",EMB-190,Large,Some Cloud,Y,Approach,1,2009,1
Airplane,SAN FRANCISCO INTL ARPT,"(50, 100]",B-737-700,Small,Overcast,N,Approach,1,2009,0
Airplane,MINETA SAN JOSE INTL,"(0, 10]",B-737-300,Small,Overcast,Y,Approach,1,2009,0
Airplane,KEY WEST INTL ARPT,"(200, 400]",EMB-170,Large,No Cloud,Y,Approach,1,2009,0
Airplane,ORLANDO INTL,"(-1, 0]",A-320,Small,No Cloud,Y,Take-off run,1,2009,1
Airplane,SACRAMENTO INTL,"(-1, 0]",B-737-700,Small,No Cloud,Y,Landing Roll,1,2009,0
Airplane,LOS ANGELES INTL,"(1000, 2000]",B-737-400,Small,No Cloud,N,Approach,1,2009,0
Airplane,PORTLAND INTL (OR),"(400, 600]",CL-RJ700,Medium,Overcast,Y,Approach,1,2009,0
Airplane,ORLANDO INTL,"(600, 1000]",A-300,Medium,Some Cloud,Y,Approach,1,2009,1
Airplane,MINETA SAN JOSE INTL,"(-1, 0]",MD-83,Small,No Cloud,N,Take-off run,1,2009,0
Airplane,ATLANTA INTL,"(-1, 0]",CL-RJ100/200,Small,Some Cloud,N,Take-off run,1,2009,0
Airplane,DAYTONA BEACH INTL,"(10, 30]",PA-34 SENECA,Small,No Cloud,Y,Climb,1,2009,0
Airplane,BURLINGTON INTL,"(50, 100]",A-320,Small,Some Cloud,N,Approach,1,2009,0
